matrix_version,route_id,provider,offering,adapter_id,protocol,capability,support,action,requires_explicit_degradation,limitations,evidence_digest,code_paths,test_evidence
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,reasoning_summary,compatible,transformed,false,provider reasoning output is preserved without summary-style control,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,streaming,compatible,transformed,false,,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,structured_output,unsupported,rejected,false,only text output is approved in the current compatibility slice,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,text_generation,compatible,transformed,false,,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,tool_calling,compatible,transformed,false,function tools with auto or none selection only,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,usage_reporting,compatible,transformed,false,,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.messages,minimax,minimax.platform.payg,minimax,messages,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:bd30c681595482c6b720550ace11278bc51557ddd9abdd1c833685db0f8cf9f4,provider/minimax | internal/compatprovider | internal/protocol/anthropicmessages,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,function_error_result,partial,degraded,true,portable is_error is unavailable; explicit degradation preserves output text,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,parallel_tool_calling,unsupported,rejected,false,portable parallel-tool control is not implemented,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,reasoning,compatible,transformed,false,M3 supports an on/off switch; M2.x thinking is always on,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,reasoning_summary,compatible,transformed,false,provider reasoning output is preserved without summary-style control,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,streaming,compatible,transformed,false,,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,structured_output,unsupported,rejected,false,only text output is approved in the current compatibility slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,text_generation,compatible,transformed,false,,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,tool_calling,compatible,transformed,false,function tools with auto or none selection only,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,usage_reporting,compatible,transformed,false,,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,minimax.platform.global.payg.responses,minimax,minimax.platform.payg,minimax,responses,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:98a764221ddb1214205363cd19afb6bd4f47df57cb844ae8c073b438ce7992d5,provider/minimax | internal/compatprovider | internal/protocol/openairesponses,tests/minimax
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,function_error_result,partial,degraded,true,portable is_error is unavailable; explicit degradation preserves output text,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,parallel_tool_calling,native,exact,false,,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,reasoning,native,exact,false,,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,reasoning_summary,partial,degraded,true,Responses-style reasoning summaries are unavailable,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,server_state,unsupported,rejected,false,previous_response_id is a Responses-only feature,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,streaming,native,exact,false,,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,structured_output,native,exact,false,,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,text_generation,native,exact,false,,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,tool_calling,native,exact,false,,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,usage_reporting,native,exact,false,,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.chat_completions,openai,openai.api.payg,openai,chat_completions,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:6588144ec5006cc7438b0af262a519e2400b7925ef55f04430d3fbd77b80f096,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,function_error_result,partial,degraded,true,portable is_error is unavailable; explicit degradation preserves output text,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,parallel_tool_calling,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,reasoning,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,reasoning_summary,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,server_state,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,streaming,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,structured_output,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,text_generation,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,tool_calling,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,usage_reporting,native,exact,false,,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,openai.direct.payg.responses,openai,openai.api.payg,openai,responses,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:c78546c089460cf1a97c3b05b6b8091ce9dabdc952b67b152b6dc5d7259deba7,provider/openai,tests/openai | tests/openai/provider_contract_test.go
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,function_error_result,partial,degraded,true,portable is_error is unavailable; explicit degradation preserves output text,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,parallel_tool_calling,compatible,transformed,false,,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,prompt_caching,compatible,transformed,false,prompt_cache_key provides sticky routing; cache hits remain best effort,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,reasoning,compatible,transformed,false,"grok-4.5 allows low, medium, or high and cannot disable reasoning",sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,reasoning_summary,unsupported,rejected,false,encrypted reasoning is not exposed as readable portable summary,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,server_state,compatible,transformed,false,Responses are stored for 30 days by default and continued with previous_response_id,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,streaming,compatible,transformed,false,,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,structured_output,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
praxis.model-invoker.semantic-matrix/v1candidate,xai.api.global.payg.responses,xai.api,xai.api.payg,xai,responses,text_generation,compatible,transformed,false,,sha256:a673f389f6f41b4328993b15e34548c10fb0c24d29e3ddd60428549d41bad096,provider/xai | internal/compatprovider | internal/protocol/openairesponses,tests/xai
